in s,C1 in V
5.2109800E-04,2.01268E+00
5.2111200E-04,2.01268E+00
5.2112600E-04,2.01268E+00
5.2114000E-04,2.02069E+00
5.2115400E-04,2.03671E+00
5.2116800E-04,2.00468E+00
5.2118200E-04,2.02870E+00
5.2119600E-04,2.02069E+00
5.2121000E-04,2.02870E+00
5.2122400E-04,2.03671E+00
5.2123800E-04,2.00468E+00
5.2125200E-04,2.02069E+00
5.2126600E-04,2.01268E+00
5.2128000E-04,2.02069E+00
5.2129400E-04,2.02870E+00
5.2130800E-04,2.00468E+00
5.2132200E-04,2.02870E+00
5.2133600E-04,2.01268E+00
5.2135000E-04,2.03671E+00
5.2136400E-04,1.98866E+00
5.2137800E-04,2.02069E+00
5.2139200E-04,2.01268E+00
5.2140600E-04,2.02069E+00
5.2142000E-04,2.02069E+00
5.2143400E-04,2.00468E+00
5.2144800E-04,2.02069E+00
5.2146200E-04,2.02069E+00
5.2147600E-04,2.02069E+00
5.2149000E-04,2.02069E+00
5.2150400E-04,2.00468E+00
5.2151800E-04,2.03671E+00
5.2153200E-04,2.03671E+00
5.2154600E-04,2.02069E+00
5.2156000E-04,2.02069E+00
5.2157400E-04,2.00468E+00
5.2158800E-04,2.00468E+00
5.2160200E-04,2.02870E+00
5.2161600E-04,2.03671E+00
5.2163000E-04,1.98866E+00
5.2164400E-04,2.02069E+00
5.2165800E-04,2.00468E+00
5.2167200E-04,2.00468E+00
5.2168600E-04,2.02069E+00
5.2170000E-04,1.99667E+00
5.2171400E-04,2.00468E+00
5.2172800E-04,2.01268E+00
5.2174200E-04,2.02069E+00
5.2175600E-04,2.02069E+00
5.2177000E-04,2.02069E+00
5.2178400E-04,1.98866E+00
5.2179800E-04,2.02069E+00
5.2181200E-04,1.98866E+00
5.2182600E-04,2.02069E+00
5.2184000E-04,2.02870E+00
5.2185400E-04,2.00468E+00
5.2186800E-04,1.99667E+00
5.2188200E-04,2.02870E+00
5.2189600E-04,1.98866E+00
5.2191000E-04,2.02069E+00
5.2192400E-04,2.02069E+00
5.2193800E-04,2.02069E+00
5.2195200E-04,2.02069E+00
5.2196600E-04,1.99667E+00
5.2198000E-04,2.01268E+00
5.2199400E-04,2.03671E+00
5.2200800E-04,2.01268E+00
5.2202200E-04,2.01268E+00
5.2203600E-04,2.01268E+00
5.2205000E-04,1.98866E+00
5.2206400E-04,2.02069E+00
5.2207800E-04,1.99667E+00
5.2209200E-04,1.98866E+00
5.2210600E-04,1.98866E+00
5.2212000E-04,2.00468E+00
5.2213400E-04,2.02069E+00
5.2214800E-04,2.00468E+00
5.2216200E-04,1.98866E+00
5.2217600E-04,2.00468E+00
5.2219000E-04,2.01268E+00
5.2220400E-04,2.02069E+00
5.2221800E-04,2.02069E+00
5.2223200E-04,2.02069E+00
5.2224600E-04,2.02870E+00
5.2226000E-04,2.00468E+00
5.2227400E-04,1.98866E+00
5.2228800E-04,2.01268E+00
5.2230200E-04,1.99667E+00
5.2231600E-04,2.00468E+00
5.2233000E-04,1.99667E+00
5.2234400E-04,2.00468E+00
5.2235800E-04,2.01268E+00
5.2237200E-04,2.01268E+00
5.2238600E-04,2.02069E+00
5.2240000E-04,1.98866E+00
5.2241400E-04,2.01268E+00
5.2242800E-04,1.99667E+00
5.2244200E-04,1.99667E+00
5.2245600E-04,2.02069E+00
5.2247000E-04,1.99667E+00
5.2248400E-04,2.01268E+00
5.2249800E-04,2.01268E+00
5.2251200E-04,1.98866E+00
5.2252600E-04,1.98866E+00
5.2254000E-04,1.99667E+00
5.2255400E-04,1.98866E+00
5.2256800E-04,1.98866E+00
5.2258200E-04,1.99667E+00
5.2259600E-04,2.00468E+00
5.2261000E-04,2.01268E+00
5.2262400E-04,1.98866E+00
5.2263800E-04,1.99667E+00
5.2265200E-04,1.98866E+00
5.2266600E-04,2.01268E+00
5.2268000E-04,2.00468E+00
5.2269400E-04,1.97264E+00
5.2270800E-04,1.99667E+00
5.2272200E-04,2.00468E+00
5.2273600E-04,1.98866E+00
5.2275000E-04,2.00468E+00
5.2276400E-04,2.01268E+00
5.2277800E-04,1.98866E+00
5.2279200E-04,1.98866E+00
5.2280600E-04,2.01268E+00
5.2282000E-04,1.99667E+00
5.2283400E-04,1.99667E+00
5.2284800E-04,2.00468E+00
5.2286200E-04,1.99667E+00
5.2287600E-04,1.99667E+00
5.2289000E-04,2.01268E+00
5.2290400E-04,1.99667E+00
5.2291800E-04,1.99667E+00
5.2293200E-04,1.98866E+00
5.2294600E-04,2.00468E+00
5.2296000E-04,1.97264E+00
5.2297400E-04,1.98866E+00
5.2298800E-04,1.98866E+00
5.2300200E-04,1.98866E+00
5.2301600E-04,2.00468E+00
5.2303000E-04,1.99667E+00
5.2304400E-04,2.00468E+00
5.2305800E-04,1.98866E+00
5.2307200E-04,1.98866E+00
5.2308600E-04,1.98866E+00
5.2310000E-04,1.98866E+00
5.2311400E-04,1.98065E+00
5.2312800E-04,1.99667E+00
5.2314200E-04,1.98866E+00
5.2315600E-04,1.98065E+00
5.2317000E-04,1.98866E+00
5.2318400E-04,1.98866E+00
5.2319800E-04,1.98866E+00
5.2321200E-04,1.98866E+00
5.2322600E-04,1.99667E+00
5.2324000E-04,1.96464E+00
5.2325400E-04,1.99667E+00
5.2326800E-04,1.96464E+00
5.2328200E-04,2.00468E+00
5.2329600E-04,1.99667E+00
5.2331000E-04,1.98866E+00
5.2332400E-04,1.99667E+00
5.2333800E-04,1.98866E+00
5.2335200E-04,1.98866E+00
5.2336600E-04,1.99667E+00
5.2338000E-04,1.99667E+00
5.2339400E-04,2.01268E+00
5.2340800E-04,1.98866E+00
5.2342200E-04,1.99667E+00
5.2343600E-04,1.99667E+00
5.2345000E-04,1.98866E+00
5.2346400E-04,1.98866E+00
5.2347800E-04,1.98866E+00
5.2349200E-04,2.02069E+00
5.2350600E-04,2.00468E+00
5.2352000E-04,1.98866E+00
5.2353400E-04,1.98866E+00
5.2354800E-04,1.97264E+00
5.2356200E-04,1.98866E+00
5.2357600E-04,1.99667E+00
5.2359000E-04,1.98866E+00
5.2360400E-04,1.98065E+00
5.2361800E-04,1.99667E+00
5.2363200E-04,1.98866E+00
5.2364600E-04,1.99667E+00
5.2366000E-04,1.98866E+00
5.2367400E-04,1.98065E+00
5.2368800E-04,1.98866E+00
5.2370200E-04,1.98866E+00
5.2371600E-04,1.97264E+00
5.2373000E-04,2.00468E+00
5.2374400E-04,1.97264E+00
5.2375800E-04,1.97264E+00
5.2377200E-04,2.02069E+00
5.2378600E-04,1.97264E+00
5.2380000E-04,1.98866E+00
5.2381400E-04,2.00468E+00
5.2382800E-04,2.00468E+00
5.2384200E-04,2.01268E+00
5.2385600E-04,1.98866E+00
5.2387000E-04,2.00468E+00
5.2388400E-04,1.98866E+00
5.2389800E-04,1.97264E+00
5.2391200E-04,1.99667E+00
5.2392600E-04,1.96464E+00
5.2394000E-04,1.98065E+00
5.2395400E-04,1.96464E+00
5.2396800E-04,1.98065E+00
5.2398200E-04,1.98866E+00
5.2399600E-04,1.98866E+00
5.2401000E-04,1.98065E+00
5.2402400E-04,2.00468E+00
5.2403800E-04,1.95663E+00
5.2405200E-04,1.98065E+00
5.2406600E-04,1.98866E+00
5.2408000E-04,1.98866E+00
5.2409400E-04,1.98065E+00
5.2410800E-04,1.96464E+00
5.2412200E-04,1.98866E+00
5.2413600E-04,1.97264E+00
5.2415000E-04,1.97264E+00
5.2416400E-04,1.98065E+00
5.2417800E-04,1.98065E+00
5.2419200E-04,1.98065E+00
5.2420600E-04,1.98866E+00
5.2422000E-04,1.98065E+00
5.2423400E-04,1.98866E+00
5.2424800E-04,1.97264E+00
5.2426200E-04,2.00468E+00
5.2427600E-04,1.99667E+00
5.2429000E-04,1.98065E+00
5.2430400E-04,1.98866E+00
5.2431800E-04,1.96464E+00
5.2433200E-04,1.98065E+00
5.2434600E-04,1.99667E+00
5.2436000E-04,1.98065E+00
5.2437400E-04,1.98065E+00
5.2438800E-04,2.02069E+00
5.2440200E-04,1.97264E+00
5.2441600E-04,1.97264E+00
5.2443000E-04,1.98065E+00
5.2444400E-04,1.98065E+00
5.2445800E-04,1.98866E+00
5.2447200E-04,1.97264E+00
5.2448600E-04,1.98866E+00
5.2450000E-04,1.96464E+00
5.2451400E-04,1.96464E+00
5.2452800E-04,1.97264E+00
5.2454200E-04,1.98065E+00
5.2455600E-04,1.98866E+00
5.2457000E-04,1.98065E+00
5.2458400E-04,1.96464E+00
5.2459800E-04,1.96464E+00
5.2461200E-04,1.97264E+00
5.2462600E-04,1.96464E+00
5.2464000E-04,1.98866E+00
5.2465400E-04,1.98065E+00
5.2466800E-04,1.98866E+00
5.2468200E-04,1.96464E+00
5.2469600E-04,1.95663E+00
5.2471000E-04,1.97264E+00
5.2472400E-04,1.96464E+00
5.2473800E-04,1.98866E+00
5.2475200E-04,1.96464E+00
5.2476600E-04,1.98065E+00
5.2478000E-04,1.96464E+00
5.2479400E-04,1.96464E+00
5.2480800E-04,1.98065E+00
5.2482200E-04,1.98065E+00
5.2483600E-04,1.98866E+00
5.2485000E-04,1.96464E+00
5.2486400E-04,1.98866E+00
5.2487800E-04,1.98065E+00
5.2489200E-04,1.96464E+00
5.2490600E-04,1.97264E+00
5.2492000E-04,1.98065E+00
5.2493400E-04,1.98065E+00
5.2494800E-04,1.98065E+00
5.2496200E-04,1.96464E+00
5.2497600E-04,1.97264E+00
5.2499000E-04,1.97264E+00
5.2500400E-04,1.96464E+00
5.2501800E-04,1.96464E+00
5.2503200E-04,1.96464E+00
5.2504600E-04,1.97264E+00
5.2506000E-04,1.96464E+00
5.2507400E-04,1.98065E+00
5.2508800E-04,1.97264E+00
5.2510200E-04,1.96464E+00
5.2511600E-04,1.97264E+00
5.2513000E-04,1.97264E+00
5.2514400E-04,1.95663E+00
5.2515800E-04,1.97264E+00
5.2517200E-04,1.95663E+00
5.2518600E-04,1.97264E+00
5.2520000E-04,1.96464E+00
5.2521400E-04,1.97264E+00
5.2522800E-04,1.96464E+00
5.2524200E-04,1.98065E+00
5.2525600E-04,1.97264E+00
5.2527000E-04,1.96464E+00
5.2528400E-04,1.98065E+00
5.2529800E-04,1.97264E+00
5.2531200E-04,1.98065E+00
5.2532600E-04,1.96464E+00
5.2534000E-04,1.98866E+00
5.2535400E-04,1.97264E+00
5.2536800E-04,1.94862E+00
5.2538200E-04,1.94862E+00
5.2539600E-04,1.95663E+00
5.2541000E-04,1.97264E+00
5.2542400E-04,1.96464E+00
5.2543800E-04,1.93261E+00
5.2545200E-04,1.96464E+00
5.2546600E-04,1.95663E+00
5.2548000E-04,1.98065E+00
5.2549400E-04,1.96464E+00
5.2550800E-04,1.97264E+00
5.2552200E-04,1.94862E+00
5.2553600E-04,1.97264E+00
5.2555000E-04,1.95663E+00
5.2556400E-04,1.95663E+00
5.2557800E-04,1.98065E+00
5.2559200E-04,1.95663E+00
5.2560600E-04,1.96464E+00
5.2562000E-04,1.98065E+00
5.2563400E-04,1.94862E+00
5.2564800E-04,1.95663E+00
5.2566200E-04,1.95663E+00
5.2567600E-04,1.94061E+00
5.2569000E-04,1.96464E+00
5.2570400E-04,1.95663E+00
5.2571800E-04,1.96464E+00
5.2573200E-04,1.98065E+00
5.2574600E-04,1.95663E+00
5.2576000E-04,1.96464E+00
5.2577400E-04,1.98065E+00
5.2578800E-04,1.94061E+00
5.2580200E-04,1.97264E+00
5.2581600E-04,1.95663E+00
5.2583000E-04,1.96464E+00
5.2584400E-04,1.98065E+00
5.2585800E-04,1.97264E+00
5.2587200E-04,1.96464E+00
5.2588600E-04,1.95663E+00
5.2590000E-04,1.96464E+00
5.2591400E-04,1.95663E+00
5.2592800E-04,1.96464E+00
5.2594200E-04,1.95663E+00
5.2595600E-04,1.97264E+00
5.2597000E-04,1.95663E+00
5.2598400E-04,1.98065E+00
5.2599800E-04,1.97264E+00
5.2601200E-04,1.95663E+00
5.2602600E-04,1.97264E+00
5.2604000E-04,1.96464E+00
5.2605400E-04,1.98065E+00
5.2606800E-04,1.95663E+00
5.2608200E-04,1.98065E+00
5.2609600E-04,1.94862E+00
5.2611000E-04,1.94862E+00
5.2612400E-04,1.94862E+00
5.2613800E-04,1.94862E+00
5.2615200E-04,1.95663E+00
5.2616600E-04,1.96464E+00
5.2618000E-04,1.95663E+00
5.2619400E-04,1.95663E+00
5.2620800E-04,1.94862E+00
5.2622200E-04,1.96464E+00
5.2623600E-04,1.95663E+00
5.2625000E-04,1.95663E+00
5.2626400E-04,1.95663E+00
5.2627800E-04,1.98065E+00
5.2629200E-04,1.96464E+00
5.2630600E-04,1.95663E+00
5.2632000E-04,1.94862E+00
5.2633400E-04,1.96464E+00
5.2634800E-04,1.94862E+00
5.2636200E-04,1.95663E+00
5.2637600E-04,1.94862E+00
5.2639000E-04,1.97264E+00
5.2640400E-04,1.94862E+00
5.2641800E-04,1.93261E+00
5.2643200E-04,1.96464E+00
5.2644600E-04,1.95663E+00
5.2646000E-04,1.96464E+00
5.2647400E-04,1.94862E+00
5.2648800E-04,1.97264E+00
5.2650200E-04,1.95663E+00
5.2651600E-04,1.95663E+00
5.2653000E-04,1.95663E+00
5.2654400E-04,1.94061E+00
5.2655800E-04,1.95663E+00
5.2657200E-04,1.95663E+00
5.2658600E-04,1.94862E+00
5.2660000E-04,1.96464E+00
5.2661400E-04,1.96464E+00
5.2662800E-04,1.98065E+00
5.2664200E-04,1.95663E+00
5.2665600E-04,1.95663E+00
5.2667000E-04,1.95663E+00
5.2668400E-04,1.98065E+00
5.2669800E-04,1.98065E+00
5.2671200E-04,1.94862E+00
5.2672600E-04,1.96464E+00
5.2674000E-04,1.92460E+00
5.2675400E-04,1.94862E+00
5.2676800E-04,1.95663E+00
5.2678200E-04,1.94862E+00
5.2679600E-04,1.95663E+00
5.2681000E-04,1.95663E+00
5.2682400E-04,1.95663E+00
5.2683800E-04,1.94862E+00
5.2685200E-04,1.93261E+00
5.2686600E-04,1.94061E+00
5.2688000E-04,1.95663E+00
5.2689400E-04,1.95663E+00
5.2690800E-04,1.96464E+00
5.2692200E-04,1.95663E+00
5.2693600E-04,1.93261E+00
5.2695000E-04,1.98065E+00
5.2696400E-04,1.95663E+00
5.2697800E-04,1.93261E+00
5.2699200E-04,1.94061E+00
5.2700600E-04,1.93261E+00
5.2702000E-04,1.93261E+00
5.2703400E-04,1.95663E+00
5.2704800E-04,1.95663E+00
5.2706200E-04,1.93261E+00
5.2707600E-04,1.93261E+00
5.2709000E-04,1.93261E+00
5.2710400E-04,1.94061E+00
5.2711800E-04,1.94061E+00
5.2713200E-04,1.94862E+00
5.2714600E-04,1.94862E+00
5.2716000E-04,1.94862E+00
5.2717400E-04,1.94061E+00
5.2718800E-04,1.93261E+00
5.2720200E-04,1.95663E+00
5.2721600E-04,1.94862E+00
5.2723000E-04,1.94862E+00
5.2724400E-04,1.95663E+00
5.2725800E-04,1.94061E+00
5.2727200E-04,1.93261E+00
5.2728600E-04,1.95663E+00
5.2730000E-04,1.91659E+00
5.2731400E-04,1.93261E+00
5.2732800E-04,1.94862E+00
5.2734200E-04,1.94061E+00
5.2735600E-04,1.95663E+00
5.2737000E-04,1.94061E+00
5.2738400E-04,1.94061E+00
5.2739800E-04,1.94862E+00
5.2741200E-04,1.94862E+00
5.2742600E-04,1.93261E+00
5.2744000E-04,1.93261E+00
5.2745400E-04,1.93261E+00
5.2746800E-04,1.95663E+00
5.2748200E-04,1.94862E+00
5.2749600E-04,1.94061E+00
5.2751000E-04,1.94061E+00
5.2752400E-04,1.94862E+00
5.2753800E-04,1.94862E+00
5.2755200E-04,1.93261E+00
5.2756600E-04,1.94862E+00
5.2758000E-04,1.94862E+00
5.2759400E-04,1.94061E+00
5.2760800E-04,1.93261E+00
5.2762200E-04,1.95663E+00
5.2763600E-04,1.94862E+00
5.2765000E-04,1.93261E+00
5.2766400E-04,1.94862E+00
5.2767800E-04,1.94061E+00
5.2769200E-04,1.93261E+00
5.2770600E-04,1.91659E+00
5.2772000E-04,1.93261E+00
5.2773400E-04,1.93261E+00
5.2774800E-04,1.92460E+00
5.2776200E-04,1.94061E+00
5.2777600E-04,1.95663E+00
5.2779000E-04,1.93261E+00
5.2780400E-04,1.94061E+00
5.2781800E-04,1.94862E+00
5.2783200E-04,1.92460E+00
5.2784600E-04,1.94061E+00
5.2786000E-04,1.94862E+00
5.2787400E-04,1.93261E+00
5.2788800E-04,1.94862E+00
5.2790200E-04,1.92460E+00
5.2791600E-04,1.94061E+00
5.2793000E-04,1.93261E+00
5.2794400E-04,1.93261E+00
5.2795800E-04,1.94061E+00
5.2797200E-04,1.93261E+00
5.2798600E-04,1.94061E+00
5.2800000E-04,1.93261E+00
5.2801400E-04,1.92460E+00
5.2802800E-04,1.92460E+00
5.2804200E-04,1.92460E+00
5.2805600E-04,1.96464E+00
5.2807000E-04,1.95663E+00
5.2808400E-04,1.95663E+00
5.2809800E-04,1.92460E+00
5.2811200E-04,1.93261E+00
5.2812600E-04,1.93261E+00
5.2814000E-04,1.94862E+00
5.2815400E-04,1.92460E+00
5.2816800E-04,1.94862E+00
5.2818200E-04,1.92460E+00
5.2819600E-04,1.94061E+00
5.2821000E-04,1.92460E+00
5.2822400E-04,1.90057E+00
5.2823800E-04,1.94862E+00
5.2825200E-04,1.92460E+00
5.2826600E-04,1.92460E+00
5.2828000E-04,1.94061E+00
5.2829400E-04,1.91659E+00
5.2830800E-04,1.92460E+00
5.2832200E-04,1.93261E+00
5.2833600E-04,1.93261E+00
5.2835000E-04,1.92460E+00
5.2836400E-04,1.94061E+00
5.2837800E-04,1.92460E+00
5.2839200E-04,1.90858E+00
5.2840600E-04,1.92460E+00
5.2842000E-04,1.90858E+00
5.2843400E-04,1.94061E+00
5.2844800E-04,1.94061E+00
5.2846200E-04,1.95663E+00
5.2847600E-04,1.92460E+00
5.2849000E-04,1.95663E+00
5.2850400E-04,1.93261E+00
5.2851800E-04,1.93261E+00
5.2853200E-04,1.93261E+00
5.2854600E-04,1.93261E+00
5.2856000E-04,1.94862E+00
5.2857400E-04,1.92460E+00
5.2858800E-04,1.94061E+00
5.2860200E-04,1.93261E+00
5.2861600E-04,1.93261E+00
5.2863000E-04,1.93261E+00
5.2864400E-04,1.95663E+00
5.2865800E-04,1.92460E+00
5.2867200E-04,1.93261E+00
5.2868600E-04,1.92460E+00
5.2870000E-04,1.94061E+00
5.2871400E-04,1.92460E+00
5.2872800E-04,1.93261E+00
5.2874200E-04,1.92460E+00
5.2875600E-04,1.94061E+00
5.2877000E-04,1.92460E+00
5.2878400E-04,1.91659E+00
5.2879800E-04,1.92460E+00
5.2881200E-04,1.94061E+00
5.2882600E-04,1.91659E+00
5.2884000E-04,1.90057E+00
5.2885400E-04,1.94862E+00
5.2886800E-04,1.90858E+00
5.2888200E-04,1.93261E+00
5.2889600E-04,1.92460E+00
5.2891000E-04,1.90057E+00
5.2892400E-04,1.94862E+00
5.2893800E-04,1.92460E+00
5.2895200E-04,1.93261E+00
5.2896600E-04,1.91659E+00
5.2898000E-04,1.92460E+00
5.2899400E-04,1.94862E+00
5.2900800E-04,1.92460E+00
5.2902200E-04,1.92460E+00
5.2903600E-04,1.93261E+00
5.2905000E-04,1.92460E+00
5.2906400E-04,1.92460E+00
5.2907800E-04,1.92460E+00
5.2909200E-04,1.91659E+00
5.2910600E-04,1.90057E+00
5.2912000E-04,1.91659E+00
5.2913400E-04,1.90057E+00
5.2914800E-04,1.92460E+00
5.2916200E-04,1.93261E+00
5.2917600E-04,1.92460E+00
5.2919000E-04,1.90858E+00
5.2920400E-04,1.92460E+00
5.2921800E-04,1.92460E+00
5.2923200E-04,1.93261E+00
5.2924600E-04,1.91659E+00
5.2926000E-04,1.93261E+00
5.2927400E-04,1.93261E+00
5.2928800E-04,1.93261E+00
5.2930200E-04,1.92460E+00
5.2931600E-04,1.92460E+00
5.2933000E-04,1.92460E+00
5.2934400E-04,1.91659E+00
5.2935800E-04,1.91659E+00
5.2937200E-04,1.92460E+00
5.2938600E-04,1.93261E+00
5.2940000E-04,1.93261E+00
5.2941400E-04,1.92460E+00
5.2942800E-04,1.92460E+00
5.2944200E-04,1.90858E+00
5.2945600E-04,1.92460E+00
5.2947000E-04,1.92460E+00
5.2948400E-04,1.90858E+00
5.2949800E-04,1.93261E+00
5.2951200E-04,1.90858E+00
5.2952600E-04,1.91659E+00
5.2954000E-04,1.94061E+00
5.2955400E-04,1.90858E+00
5.2956800E-04,1.94061E+00
5.2958200E-04,1.90858E+00
5.2959600E-04,1.90057E+00
5.2961000E-04,1.92460E+00
5.2962400E-04,1.90858E+00
5.2963800E-04,1.91659E+00
5.2965200E-04,1.93261E+00
5.2966600E-04,1.91659E+00
5.2968000E-04,1.90858E+00
5.2969400E-04,1.92460E+00
5.2970800E-04,1.90858E+00
5.2972200E-04,1.91659E+00
5.2973600E-04,1.91659E+00
5.2975000E-04,1.92460E+00
5.2976400E-04,1.89257E+00
5.2977800E-04,1.90858E+00
5.2979200E-04,1.90057E+00
5.2980600E-04,1.90858E+00
5.2982000E-04,1.91659E+00
5.2983400E-04,1.90057E+00
5.2984800E-04,1.91659E+00
5.2986200E-04,1.92460E+00
5.2987600E-04,1.92460E+00
5.2989000E-04,1.90858E+00
5.2990400E-04,1.91659E+00
5.2991800E-04,1.90057E+00
5.2993200E-04,1.90057E+00
5.2994600E-04,1.90858E+00
5.2996000E-04,1.90858E+00
5.2997400E-04,1.92460E+00
5.2998800E-04,1.92460E+00
5.3000200E-04,1.90057E+00
5.3001600E-04,1.91659E+00
5.3003000E-04,1.90057E+00
5.3004400E-04,1.91659E+00
5.3005800E-04,1.92460E+00
5.3007200E-04,1.88456E+00
5.3008600E-04,1.90057E+00
5.3010000E-04,1.91659E+00
5.3011400E-04,1.92460E+00
5.3012800E-04,1.90858E+00
5.3014200E-04,1.90858E+00
5.3015600E-04,1.90858E+00
5.3017000E-04,1.92460E+00
5.3018400E-04,1.90858E+00
5.3019800E-04,1.91659E+00
5.3021200E-04,1.91659E+00
5.3022600E-04,1.92460E+00
5.3024000E-04,1.90858E+00
5.3025400E-04,1.89257E+00
5.3026800E-04,1.91659E+00
5.3028200E-04,1.90057E+00
5.3029600E-04,1.90858E+00
5.3031000E-04,1.91659E+00
5.3032400E-04,1.88456E+00
5.3033800E-04,1.92460E+00
5.3035200E-04,1.90057E+00
5.3036600E-04,1.89257E+00
5.3038000E-04,1.90057E+00
5.3039400E-04,1.91659E+00
5.3040800E-04,1.89257E+00
5.3042200E-04,1.91659E+00
5.3043600E-04,1.88456E+00
5.3045000E-04,1.90057E+00
5.3046400E-04,1.92460E+00
5.3047800E-04,1.90057E+00
5.3049200E-04,1.94061E+00
5.3050600E-04,1.90858E+00
5.3052000E-04,1.90858E+00
5.3053400E-04,1.91659E+00
5.3054800E-04,1.91659E+00
5.3056200E-04,1.90057E+00
5.3057600E-04,1.90858E+00
5.3059000E-04,1.91659E+00
5.3060400E-04,1.90057E+00
5.3061800E-04,1.91659E+00
5.3063200E-04,1.90858E+00
5.3064600E-04,1.90858E+00
5.3066000E-04,1.90057E+00
5.3067400E-04,1.90057E+00
5.3068800E-04,1.90057E+00
5.3070200E-04,1.91659E+00
5.3071600E-04,1.90057E+00
5.3073000E-04,1.90057E+00
5.3074400E-04,1.94061E+00
5.3075800E-04,1.90057E+00
5.3077200E-04,1.91659E+00
5.3078600E-04,1.89257E+00
5.3080000E-04,1.90858E+00
5.3081400E-04,1.90057E+00
5.3082800E-04,1.90057E+00
5.3084200E-04,1.90057E+00
5.3085600E-04,1.90057E+00
5.3087000E-04,1.90858E+00
5.3088400E-04,1.90057E+00
5.3089800E-04,1.90057E+00
5.3091200E-04,1.91659E+00
5.3092600E-04,1.90057E+00
5.3094000E-04,1.90858E+00
5.3095400E-04,1.90858E+00
5.3096800E-04,1.90057E+00
5.3098200E-04,1.90057E+00
5.3099600E-04,1.87655E+00
5.3101000E-04,1.90858E+00
5.3102400E-04,1.89257E+00
5.3103800E-04,1.91659E+00
5.3105200E-04,1.87655E+00
5.3106600E-04,1.89257E+00
5.3108000E-04,1.92460E+00
5.3109400E-04,1.90858E+00
5.3110800E-04,1.93261E+00
5.3112200E-04,1.90858E+00
5.3113600E-04,1.90057E+00
5.3115000E-04,1.88456E+00
5.3116400E-04,1.90858E+00
5.3117800E-04,1.90057E+00
5.3119200E-04,1.90858E+00
5.3120600E-04,1.90057E+00
5.3122000E-04,1.90057E+00
5.3123400E-04,1.90858E+00
5.3124800E-04,1.90057E+00
5.3126200E-04,1.88456E+00
5.3127600E-04,1.90057E+00
5.3129000E-04,1.90858E+00
5.3130400E-04,1.89257E+00
5.3131800E-04,1.90057E+00
5.3133200E-04,1.90057E+00
5.3134600E-04,1.90057E+00
5.3136000E-04,1.89257E+00
5.3137400E-04,1.88456E+00
5.3138800E-04,1.88456E+00
5.3140200E-04,1.87655E+00
5.3141600E-04,1.90858E+00
5.3143000E-04,1.89257E+00
5.3144400E-04,1.90858E+00
5.3145800E-04,1.90057E+00
5.3147200E-04,1.90057E+00
5.3148600E-04,1.87655E+00
5.3150000E-04,1.88456E+00
5.3151400E-04,1.88456E+00
5.3152800E-04,1.92460E+00
5.3154200E-04,1.89257E+00
5.3155600E-04,1.90057E+00
5.3157000E-04,1.89257E+00
5.3158400E-04,1.88456E+00
5.3159800E-04,1.90858E+00
5.3161200E-04,1.89257E+00
5.3162600E-04,1.92460E+00
5.3164000E-04,1.90057E+00
5.3165400E-04,1.91659E+00
5.3166800E-04,1.88456E+00
5.3168200E-04,1.89257E+00
5.3169600E-04,1.89257E+00
5.3171000E-04,1.88456E+00
5.3172400E-04,1.90057E+00
5.3173800E-04,1.90057E+00
5.3175200E-04,1.87655E+00
5.3176600E-04,1.88456E+00
5.3178000E-04,1.90057E+00
5.3179400E-04,1.89257E+00
5.3180800E-04,1.90057E+00
5.3182200E-04,1.89257E+00
5.3183600E-04,1.90858E+00
5.3185000E-04,1.89257E+00
5.3186400E-04,1.88456E+00
5.3187800E-04,1.87655E+00
5.3189200E-04,1.87655E+00
5.3190600E-04,1.89257E+00
5.3192000E-04,1.89257E+00
5.3193400E-04,1.89257E+00
5.3194800E-04,1.90858E+00
5.3196200E-04,1.88456E+00
5.3197600E-04,1.89257E+00
5.3199000E-04,1.89257E+00
5.3200400E-04,1.87655E+00
5.3201800E-04,1.87655E+00
5.3203200E-04,1.87655E+00
5.3204600E-04,1.88456E+00
5.3206000E-04,1.90057E+00
5.3207400E-04,1.88456E+00
5.3208800E-04,1.89257E+00
5.3210200E-04,1.87655E+00
5.3211600E-04,1.90858E+00
5.3213000E-04,1.89257E+00
5.3214400E-04,1.90057E+00
5.3215800E-04,1.89257E+00
5.3217200E-04,1.86854E+00
5.3218600E-04,1.87655E+00
5.3220000E-04,1.91659E+00
5.3221400E-04,1.87655E+00
5.3222800E-04,1.90057E+00
5.3224200E-04,1.90057E+00
5.3225600E-04,1.87655E+00
5.3227000E-04,1.88456E+00
5.3228400E-04,1.89257E+00
5.3229800E-04,1.89257E+00
5.3231200E-04,1.88456E+00
5.3232600E-04,1.89257E+00
5.3234000E-04,1.90057E+00
5.3235400E-04,1.89257E+00
5.3236800E-04,1.89257E+00
5.3238200E-04,1.88456E+00
5.3239600E-04,1.88456E+00
5.3241000E-04,1.85253E+00
5.3242400E-04,1.88456E+00
5.3243800E-04,1.89257E+00
5.3245200E-04,1.88456E+00
5.3246600E-04,1.87655E+00
5.3248000E-04,1.89257E+00
5.3249400E-04,1.89257E+00
5.3250800E-04,1.88456E+00
5.3252200E-04,1.87655E+00
5.3253600E-04,1.86854E+00
5.3255000E-04,1.90057E+00
5.3256400E-04,1.90057E+00
5.3257800E-04,1.90858E+00
5.3259200E-04,1.87655E+00
5.3260600E-04,1.87655E+00
