in s,C1 in V
3.16140E-05,2.31445E-02
3.16152E-05,1.33789E-02
3.16164E-05,2.80273E-02
3.16176E-05,1.33789E-02
3.16188E-05,8.49609E-03
3.16200E-05,2.31445E-02
3.16212E-05,3.29102E-02
3.16224E-05,2.31445E-02
3.16236E-05,1.33789E-02
3.16248E-05,2.80273E-02
3.16260E-05,2.31445E-02
3.16272E-05,1.33789E-02
3.16284E-05,1.82617E-02
3.16296E-05,8.49609E-03
3.16308E-05,1.33789E-02
3.16320E-05,2.31445E-02
3.16332E-05,2.31445E-02
3.16344E-05,3.61328E-03
3.16356E-05,2.31445E-02
3.16368E-05,2.31445E-02
3.16380E-05,2.31445E-02
3.16392E-05,1.82617E-02
3.16404E-05,1.82617E-02
3.16416E-05,1.82617E-02
3.16428E-05,2.31445E-02
3.16440E-05,2.80273E-02
3.16452E-05,2.31445E-02
3.16464E-05,2.31445E-02
3.16476E-05,2.80273E-02
3.16488E-05,1.82617E-02
3.16500E-05,8.49609E-03
3.16512E-05,2.31445E-02
3.16524E-05,2.31445E-02
3.16536E-05,1.33789E-02
3.16548E-05,4.75586E-02
3.16560E-05,2.80273E-02
3.16572E-05,2.31445E-02
3.16584E-05,1.33789E-02
3.16596E-05,2.80273E-02
3.16608E-05,1.82617E-02
3.16620E-05,1.82617E-02
3.16632E-05,2.31445E-02
3.16644E-05,1.82617E-02
3.16656E-05,3.29102E-02
3.16668E-05,8.49609E-03
3.16680E-05,1.82617E-02
3.16692E-05,8.49609E-03
3.16704E-05,2.31445E-02
3.16716E-05,1.33789E-02
3.16728E-05,2.31445E-02
3.16740E-05,2.31445E-02
3.16752E-05,2.31445E-02
3.16764E-05,1.82617E-02
3.16776E-05,3.29102E-02
3.16788E-05,2.31445E-02
3.16800E-05,2.80273E-02
3.16812E-05,2.80273E-02
3.16824E-05,3.77930E-02
3.16836E-05,3.61328E-03
3.16848E-05,1.82617E-02
3.16860E-05,1.82617E-02
3.16872E-05,1.33789E-02
3.16884E-05,8.49609E-03
3.16896E-05,2.80273E-02
3.16908E-05,2.31445E-02
3.16920E-05,1.33789E-02
3.16932E-05,2.80273E-02
3.16944E-05,1.33789E-02
3.16956E-05,1.33789E-02
3.16968E-05,2.80273E-02
3.16980E-05,1.33789E-02
3.16992E-05,1.33789E-02
3.17004E-05,3.61328E-03
3.17016E-05,1.82617E-02
3.17028E-05,1.33789E-02
3.17040E-05,1.33789E-02
3.17052E-05,2.31445E-02
3.17064E-05,8.49609E-03
3.17076E-05,2.31445E-02
3.17088E-05,2.80273E-02
3.17100E-05,1.82617E-02
3.17112E-05,1.33789E-02
3.17124E-05,1.82617E-02
3.17136E-05,2.31445E-02
3.17148E-05,1.82617E-02
3.17160E-05,2.31445E-02
3.17172E-05,2.31445E-02
3.17184E-05,2.31445E-02
3.17196E-05,3.29102E-02
3.17208E-05,8.49609E-03
3.17220E-05,2.31445E-02
3.17232E-05,2.80273E-02
3.17244E-05,1.82617E-02
3.17256E-05,1.82617E-02
3.17268E-05,1.33789E-02
3.17280E-05,2.80273E-02
3.17292E-05,1.82617E-02
3.17304E-05,1.82617E-02
3.17316E-05,1.33789E-02
3.17328E-05,1.82617E-02
3.17340E-05,2.80273E-02
3.17352E-05,4.26758E-02
3.17364E-05,2.31445E-02
3.17376E-05,1.33789E-02
3.17388E-05,1.33789E-02
3.17400E-05,2.80273E-02
3.17412E-05,1.82617E-02
3.17424E-05,2.80273E-02
3.17436E-05,1.33789E-02
3.17448E-05,1.33789E-02
3.17460E-05,1.33789E-02
3.17472E-05,2.80273E-02
3.17484E-05,2.31445E-02
3.17496E-05,2.80273E-02
3.17508E-05,4.26758E-02
3.17520E-05,2.31445E-02
3.17532E-05,1.82617E-02
3.17544E-05,3.29102E-02
3.17556E-05,2.80273E-02
3.17568E-05,1.82617E-02
3.17580E-05,1.82617E-02
3.17592E-05,2.31445E-02
3.17604E-05,1.82617E-02
3.17616E-05,1.33789E-02
3.17628E-05,1.82617E-02
3.17640E-05,2.80273E-02
3.17652E-05,2.80273E-02
3.17664E-05,1.82617E-02
3.17676E-05,2.80273E-02
3.17688E-05,1.33789E-02
3.17700E-05,3.77930E-02
3.17712E-05,1.82617E-02
3.17724E-05,2.80273E-02
3.17736E-05,2.31445E-02
3.17748E-05,1.82617E-02
3.17760E-05,3.29102E-02
3.17772E-05,1.33789E-02
3.17784E-05,1.33789E-02
3.17796E-05,8.49609E-03
3.17808E-05,1.82617E-02
3.17820E-05,1.82617E-02
3.17832E-05,8.49609E-03
3.17844E-05,2.80273E-02
3.17856E-05,3.29102E-02
3.17868E-05,1.82617E-02
3.17880E-05,1.33789E-02
3.17892E-05,2.80273E-02
3.17904E-05,1.33789E-02
3.17916E-05,1.82617E-02
3.17928E-05,2.80273E-02
3.17940E-05,1.82617E-02
3.17952E-05,2.80273E-02
3.17964E-05,2.31445E-02
3.17976E-05,2.80273E-02
3.17988E-05,1.82617E-02
3.18000E-05,2.31445E-02
3.18012E-05,2.31445E-02
3.18024E-05,1.33789E-02
3.18036E-05,1.82617E-02
3.18048E-05,2.31445E-02
3.18060E-05,1.33789E-02
3.18072E-05,2.31445E-02
3.18084E-05,1.33789E-02
3.18096E-05,2.31445E-02
3.18108E-05,2.31445E-02
3.18120E-05,2.31445E-02
3.18132E-05,1.33789E-02
3.18144E-05,1.33789E-02
3.18156E-05,3.29102E-02
3.18168E-05,2.80273E-02
3.18180E-05,1.82617E-02
3.18192E-05,2.80273E-02
3.18204E-05,1.82617E-02
3.18216E-05,1.82617E-02
3.18228E-05,1.33789E-02
3.18240E-05,8.49609E-03
3.18252E-05,1.82617E-02
3.18264E-05,1.82617E-02
3.18276E-05,2.31445E-02
3.18288E-05,2.80273E-02
3.18300E-05,2.31445E-02
3.18312E-05,2.31445E-02
3.18324E-05,2.80273E-02
3.18336E-05,1.33789E-02
3.18348E-05,1.33789E-02
3.18360E-05,1.33789E-02
3.18372E-05,1.33789E-02
3.18384E-05,2.31445E-02
3.18396E-05,8.49609E-03
3.18408E-05,1.33789E-02
3.18420E-05,8.49609E-03
3.18432E-05,1.33789E-02
3.18444E-05,3.61328E-03
3.18456E-05,1.82617E-02
3.18468E-05,2.80273E-02
3.18480E-05,1.82617E-02
3.18492E-05,2.31445E-02
3.18504E-05,2.80273E-02
3.18516E-05,1.82617E-02
3.18528E-05,2.80273E-02
3.18540E-05,3.29102E-02
3.18552E-05,2.31445E-02
3.18564E-05,1.33789E-02
3.18576E-05,1.33789E-02
3.18588E-05,8.49609E-03
3.18600E-05,1.33789E-02
3.18612E-05,8.49609E-03
3.18624E-05,8.49609E-03
3.18636E-05,1.33789E-02
3.18648E-05,1.33789E-02
3.18660E-05,2.31445E-02
3.18672E-05,1.82617E-02
3.18684E-05,2.31445E-02
3.18696E-05,2.80273E-02
3.18708E-05,2.80273E-02
3.18720E-05,2.80273E-02
3.18732E-05,1.33789E-02
3.18744E-05,1.82617E-02
3.18756E-05,8.49609E-03
3.18768E-05,1.33789E-02
3.18780E-05,2.31445E-02
3.18792E-05,1.33789E-02
3.18804E-05,2.80273E-02
3.18816E-05,2.31445E-02
3.18828E-05,1.82617E-02
3.18840E-05,1.82617E-02
3.18852E-05,2.80273E-02
3.18864E-05,2.31445E-02
3.18876E-05,2.31445E-02
3.18888E-05,2.80273E-02
3.18900E-05,2.80273E-02
3.18912E-05,2.80273E-02
3.18924E-05,1.33789E-02
3.18936E-05,2.31445E-02
3.18948E-05,2.31445E-02
3.18960E-05,3.29102E-02
3.18972E-05,1.33789E-02
3.18984E-05,3.61328E-03
3.18996E-05,8.49609E-03
3.19008E-05,1.82617E-02
3.19020E-05,1.33789E-02
3.19032E-05,3.29102E-02
3.19044E-05,2.80273E-02
3.19056E-05,1.33789E-02
3.19068E-05,1.82617E-02
3.19080E-05,2.80273E-02
3.19092E-05,2.80273E-02
3.19104E-05,1.82617E-02
3.19116E-05,1.82617E-02
3.19128E-05,2.80273E-02
3.19140E-05,3.29102E-02
3.19152E-05,3.29102E-02
3.19164E-05,1.33789E-02
3.19176E-05,1.33789E-02
3.19188E-05,1.33789E-02
3.19200E-05,1.82617E-02
3.19212E-05,1.33789E-02
3.19224E-05,1.82617E-02
3.19236E-05,1.82617E-02
3.19248E-05,8.49609E-03
3.19260E-05,8.49609E-03
3.19272E-05,2.80273E-02
3.19284E-05,2.80273E-02
3.19296E-05,2.80273E-02
3.19308E-05,1.33789E-02
3.19320E-05,3.29102E-02
3.19332E-05,1.33789E-02
3.19344E-05,2.31445E-02
3.19356E-05,2.80273E-02
3.19368E-05,2.31445E-02
3.19380E-05,1.33789E-02
3.19392E-05,1.33789E-02
3.19404E-05,1.33789E-02
3.19416E-05,1.82617E-02
3.19428E-05,2.80273E-02
3.19440E-05,3.29102E-02
3.19452E-05,8.49609E-03
3.19464E-05,2.80273E-02
3.19476E-05,2.80273E-02
3.19488E-05,2.80273E-02
3.19500E-05,3.77930E-02
3.19512E-05,1.33789E-02
3.19524E-05,2.31445E-02
3.19536E-05,2.80273E-02
3.19548E-05,1.33789E-02
3.19560E-05,2.31445E-02
3.19572E-05,3.61328E-03
3.19584E-05,1.82617E-02
3.19596E-05,3.77930E-02
3.19608E-05,2.80273E-02
3.19620E-05,1.33789E-02
3.19632E-05,2.31445E-02
3.19644E-05,2.31445E-02
3.19656E-05,2.31445E-02
3.19668E-05,1.82617E-02
3.19680E-05,2.31445E-02
3.19692E-05,1.33789E-02
3.19704E-05,2.80273E-02
3.19716E-05,3.77930E-02
3.19728E-05,2.80273E-02
3.19740E-05,8.49609E-03
3.19752E-05,1.33789E-02
3.19764E-05,1.33789E-02
3.19776E-05,8.49609E-03
3.19788E-05,1.33789E-02
3.19800E-05,3.29102E-02
3.19812E-05,2.80273E-02
3.19824E-05,2.31445E-02
3.19836E-05,8.49609E-03
3.19848E-05,2.31445E-02
3.19860E-05,2.31445E-02
3.19872E-05,8.49609E-03
3.19884E-05,8.49609E-03
3.19896E-05,1.33789E-02
3.19908E-05,2.80273E-02
3.19920E-05,1.82617E-02
3.19932E-05,2.80273E-02
3.19944E-05,2.31445E-02
3.19956E-05,2.31445E-02
3.19968E-05,2.80273E-02
3.19980E-05,1.82617E-02
3.19992E-05,2.80273E-02
3.20004E-05,1.33789E-02
3.20016E-05,2.80273E-02
3.20028E-05,2.80273E-02
3.20040E-05,1.82617E-02
3.20052E-05,2.80273E-02
3.20064E-05,1.82617E-02
3.20076E-05,1.33789E-02
3.20088E-05,3.77930E-02
3.20100E-05,1.82617E-02
3.20112E-05,2.80273E-02
3.20124E-05,2.31445E-02
3.20136E-05,1.33789E-02
3.20148E-05,1.82617E-02
3.20160E-05,1.82617E-02
3.20172E-05,2.31445E-02
3.20184E-05,8.49609E-03
3.20196E-05,2.31445E-02
3.20208E-05,2.31445E-02
3.20220E-05,2.31445E-02
3.20232E-05,1.33789E-02
3.20244E-05,1.82617E-02
3.20256E-05,1.33789E-02
3.20268E-05,8.49609E-03
3.20280E-05,1.33789E-02
3.20292E-05,8.49609E-03
3.20304E-05,1.82617E-02
3.20316E-05,1.82617E-02
3.20328E-05,1.33789E-02
3.20340E-05,1.33789E-02
3.20352E-05,2.31445E-02
3.20364E-05,8.49609E-03
3.20376E-05,1.33789E-02
3.20388E-05,2.80273E-02
3.20400E-05,1.33789E-02
3.20412E-05,2.31445E-02
3.20424E-05,2.31445E-02
3.20436E-05,2.80273E-02
3.20448E-05,1.82617E-02
3.20460E-05,1.82617E-02
3.20472E-05,8.49609E-03
3.20484E-05,1.33789E-02
3.20496E-05,1.82617E-02
3.20508E-05,2.80273E-02
3.20520E-05,1.82617E-02
3.20532E-05,2.31445E-02
3.20544E-05,3.29102E-02
3.20556E-05,1.33789E-02
3.20568E-05,-1.26953E-03
3.20580E-05,1.33789E-02
3.20592E-05,1.33789E-02
3.20604E-05,2.31445E-02
3.20616E-05,1.82617E-02
3.20628E-05,1.33789E-02
3.20640E-05,1.33789E-02
3.20652E-05,2.31445E-02
3.20664E-05,2.80273E-02
3.20676E-05,1.82617E-02
3.20688E-05,1.82617E-02
3.20700E-05,2.31445E-02
3.20712E-05,8.49609E-03
3.20724E-05,1.82617E-02
3.20736E-05,2.31445E-02
3.20748E-05,1.82617E-02
3.20760E-05,8.49609E-03
3.20772E-05,2.80273E-02
3.20784E-05,1.82617E-02
3.20796E-05,2.31445E-02
3.20808E-05,2.80273E-02
3.20820E-05,2.80273E-02
3.20832E-05,1.33789E-02
3.20844E-05,2.31445E-02
3.20856E-05,1.82617E-02
3.20868E-05,3.61328E-03
3.20880E-05,1.33789E-02
3.20892E-05,1.33789E-02
3.20904E-05,1.33789E-02
3.20916E-05,2.80273E-02
3.20928E-05,2.31445E-02
3.20940E-05,8.49609E-03
3.20952E-05,1.82617E-02
3.20964E-05,3.77930E-02
3.20976E-05,2.31445E-02
3.20988E-05,2.80273E-02
3.21000E-05,1.33789E-02
3.21012E-05,1.33789E-02
3.21024E-05,2.80273E-02
3.21036E-05,8.49609E-03
3.21048E-05,2.80273E-02
3.21060E-05,2.31445E-02
3.21072E-05,1.82617E-02
3.21084E-05,2.80273E-02
3.21096E-05,2.80273E-02
3.21108E-05,1.33789E-02
3.21120E-05,1.33789E-02
3.21132E-05,2.80273E-02
3.21144E-05,1.33789E-02
3.21156E-05,2.31445E-02
3.21168E-05,2.31445E-02
3.21180E-05,1.82617E-02
3.21192E-05,2.80273E-02
3.21204E-05,1.33789E-02
3.21216E-05,2.80273E-02
3.21228E-05,1.82617E-02
3.21240E-05,1.33789E-02
3.21252E-05,2.80273E-02
3.21264E-05,2.80273E-02
3.21276E-05,2.31445E-02
3.21288E-05,1.33789E-02
3.21300E-05,1.82617E-02
3.21312E-05,2.80273E-02
3.21324E-05,2.31445E-02
3.21336E-05,2.31445E-02
3.21348E-05,1.82617E-02
3.21360E-05,2.31445E-02
3.21372E-05,2.80273E-02
3.21384E-05,4.26758E-02
3.21396E-05,2.31445E-02
3.21408E-05,2.31445E-02
3.21420E-05,1.82617E-02
3.21432E-05,2.31445E-02
3.21444E-05,2.31445E-02
3.21456E-05,3.29102E-02
3.21468E-05,2.80273E-02
3.21480E-05,2.31445E-02
3.21492E-05,1.82617E-02
3.21504E-05,3.29102E-02
3.21516E-05,1.33789E-02
3.21528E-05,1.82617E-02
3.21540E-05,2.31445E-02
3.21552E-05,2.31445E-02
3.21564E-05,2.80273E-02
3.21576E-05,2.31445E-02
3.21588E-05,1.33789E-02
3.21600E-05,2.80273E-02
3.21612E-05,2.31445E-02
3.21624E-05,1.82617E-02
3.21636E-05,1.82617E-02
3.21648E-05,1.33789E-02
3.21660E-05,2.31445E-02
3.21672E-05,2.31445E-02
3.21684E-05,2.31445E-02
3.21696E-05,2.31445E-02
3.21708E-05,2.31445E-02
3.21720E-05,8.49609E-03
3.21732E-05,2.31445E-02
3.21744E-05,3.29102E-02
3.21756E-05,2.31445E-02
3.21768E-05,2.31445E-02
3.21780E-05,1.33789E-02
3.21792E-05,2.80273E-02
3.21804E-05,2.80273E-02
3.21816E-05,2.31445E-02
3.21828E-05,1.33789E-02
3.21840E-05,2.80273E-02
3.21852E-05,2.80273E-02
3.21864E-05,3.29102E-02
3.21876E-05,2.80273E-02
3.21888E-05,3.77930E-02
3.21900E-05,1.82617E-02
3.21912E-05,1.82617E-02
3.21924E-05,1.82617E-02
3.21936E-05,8.49609E-03
3.21948E-05,3.61328E-03
3.21960E-05,1.33789E-02
3.21972E-05,3.61328E-03
3.21984E-05,2.80273E-02
3.21996E-05,2.80273E-02
3.22008E-05,2.31445E-02
3.22020E-05,1.82617E-02
3.22032E-05,2.31445E-02
3.22044E-05,1.82617E-02
3.22056E-05,1.33789E-02
3.22068E-05,1.82617E-02
3.22080E-05,1.33789E-02
3.22092E-05,2.80273E-02
3.22104E-05,1.33789E-02
3.22116E-05,1.33789E-02
3.22128E-05,8.49609E-03
3.22140E-05,1.33789E-02
3.22152E-05,4.26758E-02
3.22164E-05,1.82617E-02
3.22176E-05,2.80273E-02
3.22188E-05,1.33789E-02
3.22200E-05,3.29102E-02
3.22212E-05,1.82617E-02
3.22224E-05,2.31445E-02
3.22236E-05,2.80273E-02
3.22248E-05,1.33789E-02
3.22260E-05,1.82617E-02
3.22272E-05,2.80273E-02
3.22284E-05,2.31445E-02
3.22296E-05,2.80273E-02
3.22308E-05,2.80273E-02
3.22320E-05,1.82617E-02
3.22332E-05,1.82617E-02
3.22344E-05,2.80273E-02
3.22356E-05,1.82617E-02
3.22368E-05,2.80273E-02
3.22380E-05,1.33789E-02
3.22392E-05,2.31445E-02
3.22404E-05,1.82617E-02
3.22416E-05,2.31445E-02
3.22428E-05,1.82617E-02
3.22440E-05,1.33789E-02
3.22452E-05,1.33789E-02
3.22464E-05,2.31445E-02
3.22476E-05,2.80273E-02
3.22488E-05,8.49609E-03
3.22500E-05,2.80273E-02
3.22512E-05,1.82617E-02
3.22524E-05,2.80273E-02
3.22536E-05,3.29102E-02
3.22548E-05,2.31445E-02
3.22560E-05,1.82617E-02
3.22572E-05,1.33789E-02
3.22584E-05,8.49609E-03
3.22596E-05,1.82617E-02
3.22608E-05,2.31445E-02
3.22620E-05,2.80273E-02
3.22632E-05,1.33789E-02
3.22644E-05,1.33789E-02
3.22656E-05,3.77930E-02
3.22668E-05,1.82617E-02
3.22680E-05,1.33789E-02
3.22692E-05,2.31445E-02
3.22704E-05,2.31445E-02
3.22716E-05,2.31445E-02
3.22728E-05,2.31445E-02
3.22740E-05,2.80273E-02
3.22752E-05,2.80273E-02
3.22764E-05,1.82617E-02
3.22776E-05,1.33789E-02
3.22788E-05,1.82617E-02
3.22800E-05,1.82617E-02
3.22812E-05,1.33789E-02
3.22824E-05,-1.26953E-03
3.22836E-05,-1.26953E-03
3.22848E-05,2.31445E-02
3.22860E-05,1.82617E-02
3.22872E-05,2.31445E-02
3.22884E-05,2.31445E-02
3.22896E-05,2.80273E-02
3.22908E-05,2.31445E-02
3.22920E-05,2.80273E-02
3.22932E-05,2.80273E-02
3.22944E-05,2.80273E-02
3.22956E-05,1.33789E-02
3.22968E-05,2.80273E-02
3.22980E-05,8.49609E-03
3.22992E-05,2.31445E-02
3.23004E-05,1.33789E-02
3.23016E-05,1.33789E-02
3.23028E-05,1.33789E-02
3.23040E-05,8.49609E-03
3.23052E-05,1.33789E-02
3.23064E-05,1.82617E-02
3.23076E-05,1.82617E-02
3.23088E-05,1.33789E-02
3.23100E-05,8.49609E-03
3.23112E-05,2.31445E-02
3.23124E-05,2.31445E-02
3.23136E-05,1.82617E-02
3.23148E-05,2.31445E-02
3.23160E-05,3.29102E-02
3.23172E-05,2.31445E-02
3.23184E-05,1.82617E-02
3.23196E-05,2.31445E-02
3.23208E-05,2.80273E-02
3.23220E-05,2.31445E-02
3.23232E-05,2.31445E-02
3.23244E-05,1.82617E-02
3.23256E-05,2.80273E-02
3.23268E-05,1.82617E-02
3.23280E-05,2.31445E-02
3.23292E-05,1.82617E-02
3.23304E-05,2.31445E-02
3.23316E-05,2.31445E-02
3.23328E-05,3.77930E-02
3.23340E-05,1.33789E-02
3.23352E-05,3.29102E-02
3.23364E-05,2.80273E-02
3.23376E-05,8.49609E-03
3.23388E-05,1.33789E-02
3.23400E-05,3.29102E-02
3.23412E-05,2.80273E-02
3.23424E-05,1.82617E-02
3.23436E-05,1.33789E-02
3.23448E-05,2.80273E-02
3.23460E-05,2.31445E-02
3.23472E-05,2.31445E-02
3.23484E-05,1.33789E-02
3.23496E-05,2.31445E-02
3.23508E-05,8.49609E-03
3.23520E-05,2.80273E-02
3.23532E-05,2.31445E-02
3.23544E-05,1.82617E-02
3.23556E-05,2.31445E-02
3.23568E-05,2.31445E-02
3.23580E-05,1.33789E-02
3.23592E-05,2.80273E-02
3.23604E-05,2.31445E-02
3.23616E-05,2.31445E-02
3.23628E-05,1.82617E-02
3.23640E-05,8.49609E-03
3.23652E-05,1.82617E-02
3.23664E-05,2.31445E-02
3.23676E-05,1.82617E-02
3.23688E-05,2.80273E-02
3.23700E-05,1.33789E-02
3.23712E-05,2.80273E-02
3.23724E-05,2.80273E-02
3.23736E-05,1.82617E-02
3.23748E-05,2.31445E-02
3.23760E-05,8.49609E-03
3.23772E-05,1.82617E-02
3.23784E-05,2.31445E-02
3.23796E-05,1.82617E-02
3.23808E-05,3.29102E-02
3.23820E-05,1.82617E-02
3.23832E-05,2.31445E-02
3.23844E-05,2.31445E-02
3.23856E-05,2.80273E-02
3.23868E-05,1.33789E-02
3.23880E-05,1.33789E-02
3.23892E-05,1.33789E-02
3.23904E-05,1.33789E-02
3.23916E-05,3.77930E-02
3.23928E-05,1.82617E-02
3.23940E-05,1.82617E-02
3.23952E-05,2.80273E-02
3.23964E-05,1.33789E-02
3.23976E-05,3.61328E-03
3.23988E-05,8.49609E-03
3.24000E-05,3.29102E-02
3.24012E-05,3.29102E-02
3.24024E-05,1.33789E-02
3.24036E-05,2.80273E-02
3.24048E-05,2.80273E-02
3.24060E-05,8.49609E-03
3.24072E-05,3.29102E-02
3.24084E-05,2.80273E-02
3.24096E-05,1.82617E-02
3.24108E-05,1.33789E-02
3.24120E-05,2.31445E-02
3.24132E-05,1.33789E-02
3.24144E-05,1.82617E-02
3.24156E-05,2.31445E-02
3.24168E-05,2.80273E-02
3.24180E-05,1.82617E-02
3.24192E-05,1.82617E-02
3.24204E-05,2.31445E-02
3.24216E-05,8.49609E-03
3.24228E-05,2.80273E-02
3.24240E-05,1.82617E-02
3.24252E-05,2.31445E-02
3.24264E-05,2.80273E-02
3.24276E-05,1.33789E-02
3.24288E-05,1.82617E-02
3.24300E-05,2.31445E-02
3.24312E-05,3.77930E-02
3.24324E-05,1.82617E-02
3.24336E-05,1.82617E-02
3.24348E-05,1.82617E-02
3.24360E-05,1.33789E-02
3.24372E-05,8.49609E-03
3.24384E-05,1.33789E-02
3.24396E-05,1.33789E-02
3.24408E-05,2.31445E-02
3.24420E-05,1.82617E-02
3.24432E-05,1.82617E-02
3.24444E-05,8.49609E-03
3.24456E-05,1.33789E-02
3.24468E-05,2.80273E-02
3.24480E-05,1.33789E-02
3.24492E-05,2.80273E-02
3.24504E-05,1.82617E-02
3.24516E-05,1.82617E-02
3.24528E-05,2.80273E-02
3.24540E-05,8.49609E-03
3.24552E-05,8.49609E-03
3.24564E-05,1.33789E-02
3.24576E-05,2.31445E-02
3.24588E-05,3.29102E-02
3.24600E-05,2.31445E-02
3.24612E-05,2.80273E-02
3.24624E-05,2.31445E-02
3.24636E-05,1.82617E-02
3.24648E-05,4.26758E-02
3.24660E-05,2.80273E-02
3.24672E-05,2.31445E-02
3.24684E-05,3.77930E-02
3.24696E-05,2.80273E-02
3.24708E-05,2.80273E-02
3.24720E-05,2.80273E-02
3.24732E-05,1.82617E-02
3.24744E-05,1.33789E-02
3.24756E-05,1.33789E-02
3.24768E-05,3.29102E-02
3.24780E-05,1.33789E-02
3.24792E-05,2.80273E-02
3.24804E-05,2.31445E-02
3.24816E-05,1.33789E-02
3.24828E-05,8.49609E-03
3.24840E-05,2.31445E-02
3.24852E-05,1.82617E-02
3.24864E-05,1.82617E-02
3.24876E-05,2.80273E-02
3.24888E-05,2.31445E-02
3.24900E-05,2.80273E-02
3.24912E-05,2.31445E-02
3.24924E-05,2.80273E-02
3.24936E-05,2.31445E-02
3.24948E-05,2.31445E-02
3.24960E-05,2.80273E-02
3.24972E-05,8.49609E-03
3.24984E-05,1.33789E-02
3.24996E-05,1.82617E-02
3.25008E-05,2.31445E-02
3.25020E-05,1.33789E-02
3.25032E-05,1.82617E-02
3.25044E-05,2.31445E-02
3.25056E-05,2.31445E-02
3.25068E-05,2.80273E-02
3.25080E-05,1.33789E-02
3.25092E-05,2.31445E-02
3.25104E-05,3.77930E-02
3.25116E-05,2.31445E-02
3.25128E-05,1.82617E-02
3.25140E-05,1.82617E-02
3.25152E-05,2.31445E-02
3.25164E-05,3.29102E-02
3.25176E-05,2.80273E-02
3.25188E-05,3.29102E-02
3.25200E-05,1.82617E-02
3.25212E-05,2.80273E-02
3.25224E-05,3.77930E-02
3.25236E-05,3.29102E-02
3.25248E-05,2.80273E-02
3.25260E-05,2.80273E-02
3.25272E-05,2.31445E-02
3.25284E-05,2.31445E-02
3.25296E-05,1.33789E-02
3.25308E-05,8.49609E-03
3.25320E-05,1.33789E-02
3.25332E-05,8.49609E-03
3.25344E-05,1.82617E-02
3.25356E-05,2.31445E-02
3.25368E-05,2.31445E-02
3.25380E-05,2.80273E-02
3.25392E-05,1.33789E-02
3.25404E-05,2.31445E-02
3.25416E-05,4.26758E-02
3.25428E-05,2.80273E-02
3.25440E-05,2.80273E-02
3.25452E-05,2.80273E-02
3.25464E-05,3.29102E-02
3.25476E-05,2.80273E-02
3.25488E-05,4.26758E-02
3.25500E-05,2.31445E-02
3.25512E-05,1.82617E-02
3.25524E-05,2.31445E-02
3.25536E-05,2.31445E-02
3.25548E-05,1.82617E-02
3.25560E-05,1.33789E-02
3.25572E-05,2.31445E-02
3.25584E-05,2.80273E-02
3.25596E-05,3.61328E-03
3.25608E-05,1.82617E-02
3.25620E-05,1.33789E-02
3.25632E-05,2.31445E-02
3.25644E-05,8.49609E-03
3.25656E-05,2.31445E-02
3.25668E-05,1.82617E-02
3.25680E-05,2.31445E-02
3.25692E-05,2.80273E-02
3.25704E-05,1.82617E-02
3.25716E-05,2.31445E-02
3.25728E-05,2.80273E-02
3.25740E-05,2.80273E-02
3.25752E-05,3.61328E-03
3.25764E-05,2.80273E-02
3.25776E-05,1.33789E-02
3.25788E-05,2.31445E-02
3.25800E-05,1.33789E-02
3.25812E-05,2.80273E-02
3.25824E-05,3.29102E-02
3.25836E-05,2.31445E-02
3.25848E-05,2.80273E-02
3.25860E-05,1.82617E-02
3.25872E-05,1.82617E-02
3.25884E-05,3.29102E-02
3.25896E-05,1.82617E-02
3.25908E-05,2.31445E-02
3.25920E-05,2.80273E-02
3.25932E-05,1.33789E-02
3.25944E-05,1.33789E-02
3.25956E-05,2.80273E-02
3.25968E-05,2.31445E-02
3.25980E-05,2.80273E-02
3.25992E-05,2.31445E-02
3.26004E-05,2.31445E-02
3.26016E-05,1.33789E-02
3.26028E-05,3.61328E-03
3.26040E-05,1.82617E-02
3.26052E-05,2.31445E-02
3.26064E-05,2.80273E-02
3.26076E-05,2.80273E-02
3.26088E-05,1.82617E-02
3.26100E-05,1.33789E-02
3.26112E-05,2.31445E-02
3.26124E-05,1.82617E-02
3.26136E-05,3.61328E-03
3.26148E-05,2.80273E-02
3.26160E-05,1.82617E-02
3.26172E-05,-1.26953E-03
3.26184E-05,2.80273E-02
3.26196E-05,1.82617E-02
3.26208E-05,2.80273E-02
3.26220E-05,2.31445E-02
3.26232E-05,1.33789E-02
3.26244E-05,1.33789E-02
3.26256E-05,2.31445E-02
3.26268E-05,2.31445E-02
3.26280E-05,1.82617E-02
3.26292E-05,2.31445E-02
3.26304E-05,3.77930E-02
3.26316E-05,1.33789E-02
3.26328E-05,2.31445E-02
3.26340E-05,2.80273E-02
3.26352E-05,1.82617E-02
3.26364E-05,2.31445E-02
3.26376E-05,2.80273E-02
3.26388E-05,2.80273E-02
3.26400E-05,2.80273E-02
3.26412E-05,2.80273E-02
3.26424E-05,1.82617E-02
3.26436E-05,1.33789E-02
3.26448E-05,1.82617E-02
3.26460E-05,1.33789E-02
3.26472E-05,1.82617E-02
3.26484E-05,3.61328E-03
3.26496E-05,2.31445E-02
3.26508E-05,2.31445E-02
3.26520E-05,1.82617E-02
3.26532E-05,1.82617E-02
3.26544E-05,3.77930E-02
3.26556E-05,2.31445E-02
3.26568E-05,2.31445E-02
3.26580E-05,1.82617E-02
3.26592E-05,1.33789E-02
3.26604E-05,1.82617E-02
3.26616E-05,2.31445E-02
